"","PTT.BK","KTC.BK","CPALL.BK","MINT.BK","SCB.BK","KBANK.BK","CPN.BK","AOT.BK"
"2005-12-28",-0.00888894741724622,-0.0148886124937506,0.00851068966790858,-0.00796772406184032,0,0.0145987994211527,0.0226424767497599,0.00975617494536474
"2005-12-29",0,0.00498754151103897,0,0,0.00966191091173707,0.00722024797348642,0.0509200904272569,0.0287101058824313
"2005-12-30",0.00888894741724622,-0.00498754151103897,0,0.03149880212911,0.00956945101615059,0.00716848947861326,0.0210534091978323,-0.00947874395454362
"2006-01-03",0.0262024154974712,0.0099503308531681,-0.00851068966790858,-0.00778170076204199,0.0373875320716204,0.0419641990990316,0.0273989741881147,-0.0289875368732524
"2006-01-04",0.0222927199045162,0.0716296561392548,0,0.015503313940058,0.0360399364831969,0.0136056520557792,0,0.0194180858571016
"2006-01-05",0.00751709576446169,0.02278002833182,-0.00858374369139159,-0.0233479503085796,0.00881062968215485,-0.0273989741881149,-0.034367643504208,-0.00966191091173685
"2006-01-06",-0.0052434105744239,-0.00451468035452673,0,0.0156263371305636,0.0259754864032606,0.0206192872027353,0.034367643504208,0.00966191091173685
"2006-01-09",0.0340277160680516,0.0134833503372871,0.0339015516756815,-0.00778170076204199,0.0085106896679088,0.0202027073175195,0.00673403218134405,0.0190481949706944
"2006-01-10",0,-0.0134833503372871,-0.00836824967051664,0.0231657603789528,0.00843886864586452,0.0132452267500209,0.0133335308694651,-0.00947874395454362
"2006-01-11",0.00809716991003784,0.00451468035452673,0,0,-0.0169495583137733,-0.0132452267500209,-0.0336732151065879,-0.0192313619278877
"2006-01-12",-0.00809716991003784,0.00896866998276036,0.00836824967051664,-0.0076624464388948,-0.0436750635026613,-0.0689928714869508,0,0.00966191091173685
"2006-01-13",-0.00816331063916076,-0.00447428039492115,0.0165293019512105,-0.0233479503085796,0.00888894741724577,0,0.00682596507039968,-0.00966191091173685
"2006-01-16",0,-0.00449438958783921,0.0242926925690445,0.00784463636852162,-0.00888894741724577,-0.0143887374520997,0.0268472500361883,0.00966191091173685
"2006-01-17",0.00816331063916076,-0.00451468035452673,-0.0161293819298836,0.00778170076204199,-0.00896866998276113,-0.00727275932908,-0.0336732151065879,0.00956945101615081
"2006-01-18",-0.0246926125903713,-0.00909097170125206,-0.00816331063916098,0,-0.01818231908319,-0.0296317976063714,-0.00687287928776215,-0.0289875368732524
"2006-01-19",0.00829884413700821,0.0045558165358609,0,0.00772161317801601,0.0271509890659511,0.0441248049089378,0.00687287928776215,0
"2006-01-20",0.00823045781420229,0.0224728558520585,0,0,0.0176995770994006,-0.0144930073025664,-0.00687287928776215,-0.00985229644301167
"2006-01-23",0.0162604805491986,-0.0134230203321406,0.0162605208717803,0.04511975089099,0.0259754864032606,-0.0147061473896954,0.0339015516756813,0.00985229644301167
"2006-01-24",-0.00809716991003784,0.00896866998276036,-0.0162605208717803,-0.04511975089099,0.033616610798985,-0.00743497848751851,-0.0202027073175195,-0.00985229644301167
"2006-01-25",0.0295193350486436,0.00445435034938024,0.00816331063916098,-0.00772161317801601,-0.00829880281469553,0.022141125877214,0.0529925301405103,0.0196084713883764
"2006-01-26",0.023597460383991,-0.00445435034938024,0.0240975515790605,0.00772161317801601,-0.00836824967051619,0,0.0441712183131378,0
"2006-01-27",-0.00548878520307072,-0.0157483569681391,0.0465200156348928,0.0076624464388948,-0.00843886864586452,0,0.0183491386681962,-0.00975617494536474
"2006-01-30",0.00772208485360126,0.00677968698537879,0.0298529631496811,0,-0.0344861760711694,-0.022141125877214,-0.00607904607638199,-0.00985229644301167
"2006-01-31",0.00766291091350713,0.0178576174000062,0,0.0226430419772266,0.042925044717034,0.00743497848751851,0,0.0196084713883764
"2006-02-01",0.00760456121728126,0.00441501820911694,-0.0148150857851406,-0.015037029106181,-0.00843886864586452,0.0147061473896954,0.0181273845925567,-0.00975617494536474
"2006-02-02",-0.0307716586667537,-0.00441501820911694,-0.00749067172915763,-0.0152684593099404,-0.0257524961024149,-0.0147061473896954,-0.0181273845925567,0
"2006-02-03",0,0,0.00749067172915763,0.0076624464388948,0.0341913647482794,0.00738010729762273,-0.0184620628397352,0
"2006-02-06",-0.0157483172856003,0.0390505148718732,0.0148150857851406,0.00760601287104556,-0.0169495583137733,-0.00738010729762273,0.0184620628397352,0.00975617494536474
"2006-02-07",-0.00796820933171594,-0.00854706057845833,0,-0.00760601287104556,-0.0172418064345061,-0.00743497848751851,-0.0122700925918142,0
"2006-02-08",-0.0242926925690443,-0.0129591446425054,-0.0148150857851406,-0.0076624464388948,0.00865806274311431,-0.0150378773645405,0,0
"2006-02-09",-0.00135333337543164,0.00433840159859833,-0.0226424767497599,0,0,0,0.0122700925918142,-0.00975617494536474
"2006-02-10",0.0143827932126901,0.0171678036223654,0,0.0076624464388948,0.0170944333593006,0.0150378773645405,0,-0.00985229644301167
"2006-02-13",2.28955563315679,2.28541728937168,0,0,-0.0170944333593006,-0.0150378773645405,0,0.00985229644301167
"2006-02-14",-2.30258509299405,-2.29826543184953,-0.0153849188394792,-0.0153840596169108,0.00858374369139181,-0.0152674721307884,0.00607904607638199,0
"2006-02-15",-0.0165293019512105,-0.00431966114451632,-0.00778214044205505,0.0305368508053083,-0.0172418064345061,0,0,-0.00985229644301167
"2006-02-16",0.00829884413700821,0,0.00778214044205505,-0.0151527911883975,0.0172418064345061,0.0377403279828474,-0.00607904607638199,0
"2006-02-17",0.00823045781420229,0,0.00772204609391025,0.0151527911883975,0.0169495583137733,0.00738010729762273,0.0181273845925567,0.00985229644301167
"2006-02-20",0,-0.00433840159859833,-0.0233473639969912,-0.0228152376272923,0.00836824967051619,-0.0223057575142986,0.0295006643966977,-0.00985229644301167
"2006-02-21",-0.00823045781420229,0.0215062052209637,-0.0239055208535544,0,0,-0.0305367238600818,-0.023530497410194,0
"2006-02-22",0,0.0168780377873518,0.0160003413464411,0.0152684593099404,-0.0168071183163807,0.0153849188394801,-0.00597016698650377,0
"2006-02-23",0.00843539582936614,0.00417537141048052,0.0235304974101942,0,0,0,0.0178046246335066,0
"2006-02-24",0.0240877545538805,0,-0.00778214044205505,0,0.0251059211310762,0.0226424767497591,0.0116960397631911,0
"2006-02-27",0.0044699946714517,0.0507723253734232,0.0231670592815343,0.00754677831735195,0.0717439048588409,0.0366341331797804,0.0398913290273022,0.0196084713883764
"2006-02-28",-0.00751462485767673,0,-0.0231670592815343,0,0,-0.0366341331797804,0.00557104504945549,0
"2006-03-01",0.00232437086174198,-0.0139583522507067,0.0155041865359653,0.0369042668625179,0,0.0148150857851412,0.0327898228229908,0.00966191091173685
"2006-03-02",0.0158846958442553,-0.00402415029972558,0.0152674721307884,0.0631787584686245,-0.00772204609391025,-0.00738010729762273,0.0317486983145803,-0.00966191091173685
"2006-03-03",0.00240043396324019,0.00402415029972558,0.0224728558520586,0.0909714203233698,-0.00778214044205505,-0.00743497848751851,0.0103627870355463,0
"2006-03-06",-0.00959666115129654,-0.00402415029972558,-0.00743497848751806,0,0.00778214044205505,0.00743497848751851,0,0
"2006-03-07",-0.0160004213515617,-0.00809721023261933,-0.0380273955892392,-0.0315481264878499,-0.023530497410194,-0.022472855852059,-0.0367495422087414,-0.00975617494536474
"2006-03-08",-0.0162604805491986,-0.00407332538763572,0.0229895182246986,-0.00643053003253313,-0.02409755157906,-0.0307716586667537,-0.038151765964376,-0.00985229644301167
"2006-03-09",0.00816331063916076,0.00407332538763572,0,0,0.00809721023261911,0.0231670592815352,0,0.00985229644301167
"2006-03-10",0,0.00405680069561443,0.0150378773645405,-0.00647214952880093,0,-0.0153849188394801,0,0
"2006-03-13",0.0066041607048124,0.00404040953700491,-0.00749067172915763,0,-0.0244910200082957,0.0153849188394801,0,0.00975617494536474
"2006-03-14",0.0174934305567871,0.00402415029972558,0.00749067172915763,0.0129026795613341,0.0244910200082957,-0.00766287274556987,0.00554018037561521,-0.00975617494536474
"2006-03-15",-0.0240975912615995,-0.00402415029972558,0,0.050010647591556,0.0160003413464409,0.00766287274556987,-0.00554018037561521,-0.00985229644301167
"2006-03-16",0,-0.00404040953700491,-0.0226424767497599,-0.0309619843093365,-0.0160003413464409,-0.0153849188394801,0,-0.0099503308531681
"2006-03-17",0.00809716991003784,0,0,0.0124994632056303,0.0160003413464409,0.00772204609391025,0,-0.015113637810048
"2006-03-20",-0.0162604805491986,0,0.0076045993852194,0.0123466380933681,-0.00796816964917646,-0.00772204609391025,-0.0111733005981254,0
"2006-03-21",-0.0165293019512105,0,-0.0307716586667537,-0.00615501114753236,0.0158733491562897,-0.00778214044205505,0.00560225554866989,0.0050633019565467
"2006-03-22",-0.00836829168732445,-0.0163268932874288,0.00778214044205505,0,-0.00790517950711322,-0.0157483569681389,-0.0112360732669261,0
"2006-03-23",0.0166671358243327,0,0.0153849188394792,0,0.023530497410194,0.0157483569681389,0.00563381771825622,0
"2006-03-24",-0.00829884413700821,-0.00826450984989346,0,-0.00619162694583575,0.00772204609391025,0.00778214044205505,-0.00563381771825622,-0.0050633019565467
"2006-03-27",0,0.0123712918025468,0.0076045993852194,0,-0.00772204609391025,0.00772204609391025,0.0168071183163816,0.0050633019565467
"2006-03-28",0,0.00408998525152526,0,-0.006230202157395,-0.00778214044205505,-0.00772204609391025,0,-0.0101523714640179
"2006-03-29",-0.02531780798429,0,0,0,-0.0078431774610257,0,0.021978906718775,-0.0310905870700311
"2006-03-30",-0.00858370058794433,-0.00408998525152526,0.00754720563538291,0,0.0078431774610257,0,0.0373376704376445,0.0104712998672953
"2006-03-31",0.00764308740986719,0,0.00749067172915763,0.0185768402507631,0.00778214044205505,0.0229895182246986,-0.0105264129869878,0.0051948168771041
"2006-04-03",0.00482191731655401,-0.0634462217389622,-0.0150378773645405,-0.00615501114753236,0,0.0298529631496818,-0.00530505222969291,0.0205135398331029
"2006-04-04",0.0461291164361843,0,0,0.0363685511376146,0.0229895182246986,0.0145987994211527,-0.0269558099885283,0.0101010959865038
"2006-04-05",0.0228666753139639,0.017316450011461,0.0588405000229335,0.128309018763026,0.0659579677917979,0.0285733724440558,0.0375379193190652,0.0149628726767124
"2006-04-06",2.30381596925914,2.30258505007559,0,0,0,0,0,0
"2006-04-07",-2.29055461534453,-2.29403798949713,0.0212022076506029,-0.0373368647810399,-0.0142859572474769,-0.0358461317731358,0.0156661167443994,0.00985229644301167
"2006-04-10",-0.0199986472986904,-0.00854706057845833,-0.0428637044317823,0.0477543018186037,-0.0144930073025664,-0.022141125877214,-0.0262482260749364,0
"2006-04-11",0.0101087341482882,0,0.0144930073025669,-0.0156664995095133,-0.0371790032417545,0.00743497848751851,-0.0160861377516244,-0.00985229644301167
"2006-04-12",0.00576461500800196,-0.00732288432830708,0,0.0208341788181894,-0.0152674721307884,-0.022472855852059,0.0107527917762615,-0.0099503308531681
"2006-04-13",2.30258509299405,2.29694883267985,0,0,0,0,0,0
"2006-04-14",0,0,0,0,0,0,0,0
"2006-04-17",-2.28695981385066,-2.30258509299405,-0.0218190473946398,-0.0155851163462399,-0.023347363996991,0,0.0106383982050557,0.0198026272961798
"2006-04-18",0.00772208485360126,-0.00435730536895562,0.0145987994211527,0.00522165362327032,0.0156253179030807,0,0,0
"2006-04-19",2.30258509299405,2.30258509299405,0,0,0,0,0,0
"2006-04-20",-2.2648447650112,-2.29822778762509,0.0355909451027026,0,0.0229895182246986,0.00754720563538314,0,0.00975617494536474
"2006-04-21",-0.0149256502166755,0,0.0069686693160933,-0.0157474766770447,-0.0229895182246986,0,0.00527705710084403,0
"2006-04-24",0.00749063441572373,0,-0.0069686693160933,-0.0106390897705757,-0.023530497410194,-0.0151518050206016,-0.00527705710084403,0
"2006-04-25",-0.0226424012683881,0,0.041101675685552,0.0263865664476204,0.0157483569681389,0.00760459938521851,0,0
"2006-04-26",0.00760456121728126,0.0129591446425054,0.0394788109737874,0.0990913782733061,0.0155041865359653,0.022472855852059,0,0.0748012130826983
"2006-04-27",-0.0152674721307884,-0.00862074304390703,0.00643089033029032,0.0279083587418478,0,-0.0149256502166759,0.0465200156348931,0.035401927050916
"2006-04-28",-0.00779956847853791,0,-0.0259754864032606,0.062243131876341,0,-0.00754720563538314,0,0.0172418064345059
"2006-05-01",0,0,0,0,0,0,0,0
"2006-05-02",0.00745331623245482,0.00431966114451632,-0.019934214900817,-0.0173918159120898,-0.00772204609391025,0,0.0347429484438728,-0.0172418064345059
"2006-05-03",0.0156137243768715,0.00858374369139148,0.00668898815079655,-0.0448513159642512,-0.00778214044205505,0.00754720563538314,0.0476280489892544,0
"2006-05-04",-0.0153828634034898,0.00426439878645757,0,-0.00921614117343861,-0.0078431774610257,-0.0151518050206016,-0.023530497410194,0.00865806274311454
"2006-05-05",2.31036335701232,2.30258509299405,0,0,0,0,0,0
"2006-05-08",-2.28743328797344,-2.30258509299405,0.0198026272961798,0.0540674571376898,0.0461620417631625,0.044783602626973,0.0465200156348931,0.0170944333593002
"2006-05-09",-0.00754720563538314,0.0126851595273157,0.0258078839558724,0,0.0369045569354514,0.00727275932908,0.0224728558520586,0.00843886864586452
"2006-05-10",-0.00760456121728126,-0.00421053253634351,0,0.00873319080018575,-0.0145987994211527,-0.00727275932908,-0.0134230203321408,0.0411580724935077
"2006-05-11",-0.00766291091350713,-0.0213227694688213,0.00634922767865898,-0.00873319080018575,-0.00738010729762273,-0.0147061473896954,-0.02278002833182,0
"2006-05-12",2.30258509299405,2.30258513609749,0,0,0,0,0,0
"2006-05-15",-2.32593245699104,-2.31997687880936,-0.0191699161077203,0.00873319080018575,-0.0377403279828474,-0.0149256502166759,0.00917437627604123,0.0317486983145803
"2006-05-16",0,-0.00881062968215496,-0.00647251450561748,-0.00873319080018575,-0.0155041865359653,-0.00754720563538314,0.00455581653586101,-0.0398459085471996
"2006-05-17",-0.00790513982457419,-0.0406376457318263,-0.0130720815673528,0.00873319080018575,-0.0078431774610257,0,-0.00455581653586101,0.0398459085471996
"2006-05-18",-0.00796820933171594,-0.00925932541279673,-0.03344793406754,-0.0175443934523947,-0.0320027310861732,-0.0307716586667537,-0.0184337016888381,-0.023716526617316
"2006-05-19",0,0.0138570346614263,-0.0206192872027358,0,0,0.00778214044205505,-0.0525180342834464,-0.0161293819298836
"2006-05-22",-0.000440096828403735,-0.0232028970796641,-0.0571584138399486,-0.0452562544854809,-0.0246926125903721,-0.023530497410194,-0.0554298049393305,-0.0414997309067529
"2006-05-23",-0.020089153594431,0.00934586241823776,0,-0.0281704288186568,-0.00836824967051619,0.023530497410194,0,-0.0085106896679088
"2006-05-24",-0.00972383397679932,-0.0379192348622938,-0.0298529631496811,-0.0289882486378796,-0.00843886864586452,-0.0314986670593704,0.00516797015844217,-0.0347861160854153
"2006-05-25",-0.0258517669851384,-0.00484262447578787,-0.0787808778531143,0.00975680839287296,-0.0170944333593006,-0.0242926925690448,-0.0314161962333785,-0.0269074529199245
"2006-05-26",0.0172393167481335,0.00966191091173685,0.0557913596284156,0.0287096514952543,0.0255333020051651,0.0242926925690448,0.0105821093305369,0.0357180826020793
"2006-05-29",0.0227361527067553,0,0.00772204609391025,-0.0287096514952543,0.0166670524852117,0,-0.00527705710084403,0
"2006-05-30",-0.0147422817372034,-0.0243321006595307,0.0152674721307884,0,-0.0166670524852117,-0.0161293819298836,0.0465200156348931,-0.0266682470821615
"2006-05-31",-0.00165148671615967,-0.0300022503037988,0.0588405000229335,0.0657510892133364,-0.0169495583137733,0.00809721023261911,0.0100503358535016,0.0266682470821615
"2006-06-01",0.00823045781420229,-0.0102041701742417,0.101782694309942,-0.0183492201496729,0.0169495583137733,0,0.0487901641694317,0
"2006-06-02",0.0120581144083136,-0.0051413995004187,0.0128206884290614,0.0273985502641083,0.00836824967051619,0.00803217169726445,0.0141846349919565,0
"2006-06-05",-0.0120581144083136,-0.0208340869028421,-0.0258078839558724,0,-0.0168071183163807,-0.0242926925690448,-0.0334159969198442,-0.0266682470821615
"2006-06-06",-0.0159045388230106,-0.0105821093305369,-0.0746108637911749,-0.0555689790827651,-0.0257524961024149,-0.0333364202675916,-0.0196084713883762,0
"2006-06-07",-0.0259425711124899,-0.0215062052209635,-0.0141846349919563,-0.0388399930521759,-0.0444517625708336,-0.0432968057533243,-0.0250639686632161,-0.0367013668504279
"2006-06-08",-0.0259755302629108,-0.0219789067187752,-0.0818300182476321,-0.0149632399088677,-0.0276515313305103,0,0.0151136378100483,-0.0284379353205335
"2006-06-09",-0.026668158177467,0,-0.0235304974101942,-0.0729486906960406,-0.0284379353205333,0.00881062968215485,-0.0202027073175195,0.00956945101615081
"2006-06-12",2.302585047949,2.30258509299405,0,0,0,0,0,0
"2006-06-13",0,0,0,0,0,0,0,0
"2006-06-14",-2.35544438294603,-2.33075596996074,0.0157483569681391,-0.0845581190297382,-0.0194180858571018,-0.0448505661653518,-0.0310905870700311,0.0281708769666964
"2006-06-15",-0.012280060295899,-0.0289875368732523,0.11081436634029,0.0403518343737985,0,0.00913248356327268,0.00524935588614373,0
"2006-06-16",0.0469569852931344,0,0.0138891121606672,0.0549584748423451,0.0478560211776351,0.0357180826020791,0.0460439385014069,0.0183491386681964
"2006-06-19",-0.0092166092333632,0.00586511945239809,-0.00692044284457394,-0.00536164396358885,-0.00938974034983886,-0.00881062968215485,0.00498754151103897,0.00904983551991778
"2006-06-20",-0.022614864040805,-0.0540672212702757,-0.0425596144187959,-0.0327893023929908,-0.0384662808277962,-0.0269074529199242,-0.00498754151103897,-0.0181823190831902
"2006-06-21",0.00528972080055023,-0.0186921330121526,-0.0219789067187752,0.0110492156738617,0.00975617494536474,-0.00913248356327268,0.00498754151103897,0.00913248356327245
"2006-06-22",0.026541752473618,0.00626961301359541,-0.0149256502166757,0.0217400867191291,0.0380998462322704,0.0271509890659511,-0.0100000833345835,0.0180185055026783
"2006-06-23",0,-0.00626961301359541,0.0296317976063711,0.0523676005051521,0.0276515313305103,0,0.00501254182354449,-0.00896866998276047
"2006-06-26",-0.0092166092333632,0,0.0144930073025669,-0.0102559273709733,-0.0183491386681967,0,-0.0202027073175195,-0.0181823190831902
"2006-06-27",0.013153848306132,0.0125001627642315,-0.0218190473946398,-0.0155851163462399,0,0,0,0.00913248356327245
"2006-06-28",-0.00430423302914962,0.0123458358222992,0.0218190473946398,-0.0265265567879389,0.027398974188114,0.0350913198112695,-0.00511510066677046,0
"2006-06-29",0.0206642380938948,0.0242436116099928,0.0142859572474765,-0.0217400867191291,0.0354019270509163,0.00858374369139181,-0.0207261305171169,0.00904983551991778
"2006-06-30",0.0245533240397484,0,0.0210534091978323,0.0377408204532936,0,0.0085106896679088,-0.00524935588614373,0.00896866998276047
"2006-07-03",0.0259755302629108,-0.00600602406021189,0,-0.0322616598590013,0.0172418064345061,0,-0.0105821093305369,-0.00896866998276047
"2006-07-04",0.02531780798429,0.0296757681461166,0.0273989741881147,0,0.033616610798985,0.0168071183163807,0.0105821093305369,0.0178576174000067
"2006-07-05",-0.0339015085722343,-0.0236697440859047,-0.0067796869853789,-0.00547916059429232,-0.033616610798985,-0.0253178079842895,-0.0159154553058998,-0.0269074529199245
"2006-07-06",0.0127204316507568,-0.0120483385161746,0.0135137191667229,0.0109297787260281,-0.00858374369139181,0.0085106896679088,-0.0107527917762615,0.0180185055026783
"2006-07-07",-0.0127204316507568,0,0.0330062964681699,0.0161719519566899,-0.00865806274311431,0,0.0107527917762615,-0.00896866998276047
"2006-07-10",0.00858370058794433,0,-0.0196727655987048,-0.0216225700884256,0.00865806274311431,0.00843886864586452,0,0.0178576174000067
"2006-07-11",2.30258509299405,2.30258509299405,0,0,0,0,0,0
"2006-07-12",-2.29407440332614,-2.30258509299405,-0.0544352065550171,0.00545061813173575,0,0.00836824967051619,-0.00536194314138516,0.0262023723940239
"2006-07-13",-0.0257524961024149,-0.0183491386681964,-0.0501897445238553,0,-0.0350913198112695,-0.0168071183163807,0.00536194314138516,-0.0350913198112701
"2006-07-14",0,-0.0506437328187549,-0.00738010729762251,-0.0109297787260281,-0.0456700368331888,-0.0432968057533243,-0.0216224640131655,0.00888894741724622
"2006-07-17",-0.00873372382840465,-0.0130720815673528,-0.0149256502166757,-0.0449516018322604,-0.0188684843043827,-0.0269074529199242,-0.0390021578032691,-0.0269074529199245
"2006-07-18",0,0,0.0296317976063711,0,0.0188684843043827,0.0180185055026785,-0.028820438535492,0.00904983551991778
"2006-07-19",0,0.0130720815673528,0,-0.0232569767011652,0,0.00888894741724577,-0.0176995770994011,0.0178576174000067
"2006-07-20",0.0173918296749664,-0.00651468102119374,0,0.0232569767011652,0.0185190477672377,0.0175443096509094,0.0293276150945201,0.0262023723940239
"2006-07-21",0.0170943902558531,0.0258078839558726,0,0.0339023861583987,0.0535842461341063,0.0425596144187956,-0.011628037995119,0.0170944333593002
"2006-07-24",-0.00424629088145112,-0.00638979809877099,0.00727275932907978,0.00553986840517817,0.00865806274311431,0.00829880281469553,-0.0058651194523982,0.0168071183163812
"2006-07-25",-0.00426439878645768,0.0253178079842899,-0.00727275932907978,0.0164391259947116,-0.00865806274311431,0.00823049913651541,0.0058651194523982,-0.00836824967051664
"2006-07-26",0,0.00623054975063608,0,0.0320878023090905,0.0257524961024149,-0.00823049913651541,0.0401199937894252,0
"2006-07-27",0.0085106896679088,0.0123458358222992,0,0.0310901061891626,0,0.00823049913651541,0.0385722747862398,0
"2006-07-28",0,-0.00615386557437814,-0.00732604009207294,0.0497623366841089,-0.0257524961024149,0.0081633106391612,0.00539084863487638,0
"2006-07-31",0,0,0,-0.0196085528071692,0,0,0.0212773984472849,-0.0169495583137733
"2006-08-01",0.00194725540935714,-0.0250013022054173,-0.0148150857851406,-0.0507731739708825,-0.0175443096509094,0.00809721023261911,-0.043017385083691,-0.00858374369139137
"2006-08-02",0.0231587070440322,0.0125787822068602,0,0.0155045743566129,0,-0.0162605208717803,0.00547946576462577,-0.00865806274311454
"2006-08-03",0.016393768453363,0.00623054975063608,0.00743497848751806,0.0102048316344918,0.0347861160854155,0.0081633106391612,0.0269558099885283,0.00865806274311454
"2006-08-04",-0.00816331063916076,0,0,0.0151127901959058,0,0,0.0105821093305369,0.00858374369139137
"2006-08-07",0.00816331063916076,0,0.0147061473896954,0,0.0085106896679088,0.00809721023261911,0.0310905870700311,0.0085106896679088
