"","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","ABG","ABSL","ABSM","JB25","ABWOOF"
"33",0.000960400568388753,0.00108615259884504,0.00369423648733402,-0.0322290307974233,0,0.00680237092332048,0.00188280787018957,0.0051957142709238,-0.0155833592997863,0.0274654753481856,-0.0818671610609463
"34",0.000883962931119253,0.0010008372323731,0.00174335899456191,-0.0285359380760366,0,0.0361292054083613,0.0368596372386492,0.0393736300432499,0.0223048315695671,0.0555615441999051,0.0209191587215716
"35",0.001049163595916,0.00113992070274005,0.00438579328074207,0.0393621166765543,0,0.0514750482692081,0.0306621575551462,0.0313559255982412,0.029770813743923,0.0521580471780196,0.0489676281741356
"36",0.000859644280880367,0.000998698042211199,-9.48445227999528e-05,-0.00222296775888342,0,0.000291175310390912,-0.00267283024711151,-0.00149284377336434,-0.00728902498745132,-0.000957149241089805,0.00594700265094161
"37",0.00093421336993682,0.00102566024208484,-0.00309415005125002,0.00113661929361575,0,0.0170076234414442,-0.0109861142777632,-0.00721626896694083,-0.00852649629821567,0.0255776633574794,0.0189435644953666
"38",0.000895723544779514,0.000968748620310489,0.00335833742259828,-0.00982235813291998,0,0.0107830910676667,0.0150817883497334,0.0151222080345175,0.0236248665386531,0.000400813597134508,-0.00394074800282507
"39",0.000857336293770938,0.000939906543847346,0.0010357539081296,0.0174507936102746,0,0.048495409925871,0.038638695042331,0.043526724031874,0.00413379227636312,0.0575627204919482,0.0194490210997982
"40",0.000954237978194161,0.00109699082277404,-6.08970130202557e-05,0.00339248231379718,-0.00108959448152968,0.019592116320494,0.00752238768114832,0.00765564504707017,0.0248198558612782,0.0286730565187847,0.00373051493475485
"41",0.000885799491908923,0.000965842679885753,0.00180503633729101,0.00373539657973909,-0.00304725461986921,-0.0405366009028367,-0.0325275733676937,-0.0325426341076804,-0.0329338265239971,-0.0382957166124163,-0.00610405739810682
"42",0.000929995417052076,0.0010483688620524,-6.75436078401148e-06,-0.00692514029992886,0.00673716794374313,0.00795656943537582,0.000391276301094479,-0.000597522707979525,0.0194909753052497,-0.00630245776570648,-0.00621812889888007
"43",0.000944110246285934,0.00102874469792846,-0.000608079366335446,-0.0137327337970583,0.00838750437045377,0.0140773297769381,-0.0143690483167402,-0.014358245093236,-0.00392985936603285,0.000871669646539175,-0.00774810281345317
"44",0.000935737373129797,0.00105544815419467,7.43406491632292e-05,0.00447853760904549,0.0271242360412183,0.0204873001372765,0.0328899033035777,0.0319741422064204,0.0307681058456044,0.025699569283955,0.0243311111504707
"45",0.00100961385240472,0.0010820660191162,0.00139792629964841,-0.00287675641483442,-0.0108752443210953,0.020493055869796,0.0103403432025715,0.010170765166388,0.00403536680144301,0.0220380514651146,0.0223954805415887
"46",0.000859238170161092,0.000933150466611909,0.00235920705293058,0.00993919759156192,0.00871918697048502,-0.00848114065686767,0.00341390325234769,0.00437610846429193,0.0133067044383828,-0.00838000628940128,0.0105833154288804
"47",0.000925656423637289,0.00100608737447461,0.0011169952646104,0.000276263296927759,-0.0120871195529468,0.0154243345283103,0.0293312538238251,0.0280246793919217,0.0210509496006686,0.022685555803212,0.00126250380953108
"48",0.000835340934781659,0.000968210500034594,0.00151201069069185,0.00512948383516454,0.0128985715714487,0.000765006744217089,0.00719320971295101,0.00718597920536412,0.00673580554443287,0.0088578386437006,0.0251576554022148
"49",0.000983613966143437,0.0011145859914663,0.00199235992771873,0.00568213113064076,-0.00396805049006943,0.000675443972995016,0.00618132240280733,0.00460140921955787,0.00692086707536399,-0.00276450806634054,0.0114803180521661
"50",0.000848706889734263,0.00108575645557751,0.00326504685825268,0.000763214697196091,-0.00431095157975925,0.00969376875790307,0.0138921181642013,0.0134639266290968,0.0180308687209405,0.00842734942070544,0.00298176518631044
"51",0.000892598189270455,0.00102027225299839,0.00296142364662444,0.0028148362765319,-0.00482258672494495,-0.003037093787289,-0.0207678022744329,-0.0175720375993205,-0.0221976774530308,0.0136059749412727,-0.00408953922010102
"52",0.000765511871229752,0.0008815589470621,0.00292611766938888,0.00882601373826697,-0.00165467628845395,0.0326143660688563,0.0218908942779743,0.0225955544650875,0.016934058877784,0.0399249652679829,-0.00978908122911326
"53",0.000705535512131483,0.000825756302025749,0.00222211258376159,-0.00206596868054776,0.0104815895739874,0.0370888520797954,0.0259815980265996,0.0256754545854423,0.0402374189404995,0.0319343484702523,0.0218227900779064
"54",0.000771805394938596,0.000880055793663459,0.00145000008852714,0.00349375846692457,0.00976566535767587,0.0296562568175496,0.0331801091449515,0.0320626772485229,0.0355900402817322,0.018481323788798,0.00949475024064927
"55",0.000719320458603789,0.000842660659142958,0.00124307399072077,0.00045963166878904,-0.0096027591098613,-0.0134123962071002,-0.0195229865660211,-0.0175320801026566,-0.011605009501837,-0.000713288986470939,-0.00543866768364065
